,Datetime,Tweet Id,Text,Username
0,2019-11-30 23:42:47+00:00,1200923156560711681,@jlawn3 My point is if Alberta is if Alberta is looking for markets outside the the USA why are they selling 50% of the oil that does go to tidal water to the USA. China was buying oil from Canada in 2018 when the price was 10$a barrel. 2019 oil price is double and China is not buying it,GaryMcKinnon4
1,2019-11-30 23:34:27+00:00,1200921058708090883,"@sideen_dan @GasPriceWizard @inky_mark I always love how Ontario says, ""but the oil prices"". Regardless of oil prices, if you are prevented from getting it to market, you get paid 0. It's not the oil price fault, it's the not being able to get it to market fault",cutecanukgirl
2,2019-11-30 23:14:19+00:00,1200915992966127616,"As per the 1st of December 2019, the Oil Archetype Index indicates a BUY signal for the oil price.",Forecastrix
3,2019-11-30 22:55:33+00:00,1200911269206736896,@smh @TheMattBungard Only an enduring oil crisis will reduce congestion. The world has learned nothing from the high oil price periods 2008 and 2011-2014. Graph shows information hidden in latest IEA WEO 2019 https://t.co/fc37AkIT4Y https://t.co/r7dCF9Au6v,crudeoilpeak
4,2019-11-30 22:29:19+00:00,1200904670312640512,Chinese And Emirati Firms To Bid On Brazilian Refineries | https://t.co/iR7mShuuTc https://t.co/xkFl9aoou8 #oilprice,kambrone64
5,2019-11-30 22:28:51+00:00,1200904551492022273,"@sarahinthesen8 The economics of the project depended upon a long term oil price of &gt; $60 US a barrel. With the tightening noose of emission standards, oil demand is going to decline as EV/Hybrid and fuel cells become common place. 
@jimhammond_au @Kynes3 @mozziemaud",GregRudd1
6,2019-11-30 21:48:50+00:00,1200894479298744320,@AlbertaGrl You mean… protesting world wide oil price slump? Where would they do that?,wndxlori
7,2019-11-30 21:38:32+00:00,1200891889488142336,"Social media  economists remain confuse.

They don’t want borrowing but they want infrastructure. This is while in their days of power when crude oil price is booming👉 they borrow massively in the name of Nigerians and share the money among themselves.

I luv 9ja",mohammed_birmah
8,2019-11-30 21:27:59+00:00,1200889232006344704,"Oil price hike sunod linggo nakaamba, unang araw ng Disyembre sinalubong ng taas-presyo sa LPG #RapidoHatawBalita #DZRHat80",dzrhnews
9,2019-11-30 21:27:40+00:00,1200889154256744449,New post (Vasayo Cbd Oil Price Buy Cheap Price Online) has been published on  - https://t.co/6o7IzcYN7o https://t.co/ucjuTRssDZ,cbdoil_4sale
10,2019-11-30 20:52:05+00:00,1200880198415044608,"@sarahinthesen8 It's about the money💲
""Chevron ditched its Great Australian Bight exploration program due to the current low oil price environment. Chevron said its decision had nothing to do with government policy, regulatory, community or environmental concerns, it was a commercial decision.""",Logisticsau
11,2019-11-30 20:50:02+00:00,1200879685481254917,Is Today’s Oil Price Plunge A Sign Of Things To Come? | https://t.co/0FpGTcFuZq https://t.co/EuiTxnsj95 https://t.co/hRuBRDoGgs,PaulStewartII
