date,neg,neu,pos,compound,nominal,bdc
2014-02-28,0.017952380952380952,0.9498095238095237,0.03223809523809523,0.005680952380952382,157.31,171.0
2014-03-01,0.013333333333333334,0.919,0.06766666666666667,0.16458333333333333,157.31,171.0
2014-03-02,0.0,0.8905,0.1095,0.34359999999999996,157.31,171.0
2014-03-03,0.02046875,0.931234375,0.04831250000000001,0.07374531250000001,157.31,171.0
2014-03-04,0.04457692307692308,0.8601153846153845,0.09530769230769232,0.06897307692307693,157.31,171.0
2014-03-05,0.049124999999999995,0.843,0.107875,0.08571666666666666,157.31,171.0
2014-03-06,0.1217142857142857,0.6524285714285714,0.22585714285714284,0.08402857142857144,157.31,171.0
2014-03-07,0.02057142857142857,0.7277142857142855,0.2517857142857143,0.5103071428571428,157.31,171.0
2014-03-08,0.04708333333333333,0.8744166666666667,0.0785,0.06140000000000001,157.31,171.0
2014-03-09,0.0,0.872,0.128,0.4479,157.31,171.0
2014-03-10,0.03809090909090909,0.8482727272727274,0.11363636363636363,0.19327272727272726,157.31,171.0
2014-03-11,0.010125,0.842875,0.14687499999999998,0.3615375,157.31,171.0
2014-03-12,0.04881818181818182,0.8831818181818182,0.068,0.049427272727272736,157.3,171.0
2014-03-13,0.05418181818181819,0.8953181818181819,0.05054545454545455,0.03304090909090909,157.3,171.0
2014-03-14,0.037,0.8697142857142858,0.09328571428571429,0.11415714285714286,157.3,171.0
2014-03-15,0.020823529411764706,0.941235294117647,0.037941176470588235,0.04298235294117648,157.3,171.0
2014-03-16,0.14566666666666667,0.6711111111111111,0.18333333333333332,0.1176777777777778,157.3,171.0
2014-03-17,0.07272727272727274,0.7572727272727273,0.1700909090909091,0.3010909090909091,157.3,172.0
2014-03-18,0.0098125,0.7801874999999999,0.20999999999999996,0.37898750000000003,157.3,172.0
2014-03-19,0.0394,0.8233333333333335,0.13726666666666668,0.22535333333333335,157.3,172.0
2014-03-20,0.04747619047619048,0.8428095238095239,0.10990476190476192,0.14789999999999998,157.3,172.0
2014-03-21,0.026375,0.8915,0.082125,0.1151125,157.3,172.0
2014-03-22,0.058399999999999994,0.7353999999999999,0.20659999999999998,0.27316,157.3,172.0
2014-03-23,0.0,1.0,0.0,0.0,157.3,172.0
2014-03-24,0.08349999999999999,0.7806,0.136,-0.021720000000000007,157.3,172.0
2014-03-25,0.057428571428571426,0.8408571428571429,0.10171428571428572,0.06223571428571428,157.3,172.0
2014-03-26,0.04811111111111111,0.9224074074074073,0.02948148148148148,-0.04675555555555556,157.3,172.0
2014-03-27,0.012357142857142856,0.9363571428571429,0.05128571428571428,0.10651785714285712,157.3,172.0
2014-03-28,0.037333333333333336,0.9231666666666666,0.0395,-0.0356,157.3,172.0
2014-03-29,0.0,1.0,0.0,0.0,157.3,172.0
2014-03-30,0.040600000000000004,0.8224,0.137,0.09600000000000002,157.3,172.0
2014-03-31,0.010266666666666667,0.9212666666666666,0.06846666666666666,0.15789333333333336,157.3,172.0
2014-04-01,0.0184,0.9216,0.0598,0.14350000000000002,157.3,172.0
2014-04-02,0.011076923076923076,0.9477692307692307,0.04115384615384616,0.07598461538461539,157.3,171.0
2014-04-03,0.0,0.9324999999999999,0.06749999999999999,0.1275,157.3,171.0
2014-04-04,0.13284615384615386,0.7701538461538462,0.09707692307692307,-0.1115846153846154,157.3,171.0
2014-04-05,0.036333333333333336,0.9445,0.01916666666666667,-0.06976666666666667,157.3,171.0
2014-04-06,0.0493,0.8348000000000001,0.1159,0.19727999999999998,157.3,171.0
2014-04-07,0.03594117647058823,0.8570588235294117,0.10700000000000001,0.12604705882352943,157.3,171.0
2014-04-08,0.0,0.9673999999999999,0.032600000000000004,0.12498000000000001,157.3,171.0
2014-04-09,0.0548,0.7318666666666668,0.21333333333333335,0.3430800000000001,157.3,171.0
2014-04-10,0.017371428571428572,0.8235428571428571,0.1590285714285714,0.3131942857142858,157.3,171.0
2014-04-11,0.0034210526315789475,0.8274736842105264,0.16910526315789476,0.3039578947368421,157.3,171.0
2014-04-12,0.009085714285714286,0.7515999999999997,0.2393142857142857,0.4481628571428572,157.3,171.0
2014-04-13,0.0,0.6975000000000001,0.3025,0.5686333333333334,157.3,171.0
2014-04-14,0.0075151515151515155,0.9859999999999999,0.006484848484848486,-0.0028363636363636334,157.29,171.0
2014-04-15,0.02994736842105263,0.9166842105263157,0.05336842105263158,0.09800526315789475,157.29,171.0
2014-04-16,0.09457894736842105,0.8240263157894736,0.08121052631578946,0.01886842105263158,157.29,171.0
2014-04-17,0.10604166666666666,0.7307500000000001,0.16291666666666668,0.13087500000000005,157.29,171.0
2014-04-18,0.15091666666666664,0.7033055555555555,0.1456944444444444,-0.0004999999999999896,157.29,171.0
2014-04-19,0.0545,0.8733333333333334,0.07200000000000001,0.05033333333333334,157.29,171.0
2014-04-20,0.0,0.9105,0.0895,0.17,157.29,171.0
2014-04-21,0.0,0.82275,0.17725000000000002,0.449625,157.29,171.0
2014-04-22,0.006066666666666666,0.9672000000000001,0.026733333333333335,0.05213333333333334,157.29,170.0
2014-04-23,0.0,0.9206666666666669,0.07933333333333334,0.17993333333333333,157.29,170.0
2014-04-24,0.025945945945945948,0.7884054054054057,0.18564864864864863,0.25862972972972975,157.29,170.0
2014-04-25,0.008112903225806451,0.9419677419354839,0.04993548387096774,0.0833725806451613,157.29,170.0
2014-04-26,0.018833333333333334,0.8043333333333332,0.17683333333333337,0.31721666666666665,157.29,170.0
2014-04-27,0.12,0.712,0.168,0.2695,157.29,170.0
2014-04-28,0.17940000000000003,0.7795000000000001,0.041100000000000005,-0.11592000000000002,157.29,167.0
2014-04-29,0.1672352941176471,0.7583235294117646,0.07447058823529412,0.02971176470588232,157.29,167.0
2014-04-30,0.037,0.866,0.097,0.1776875,157.29,167.0
2014-05-01,0.07775,0.843,0.07925,0.02145000000000001,157.29,167.0
2014-05-02,0.018000000000000002,0.8997499999999999,0.08216666666666667,0.16291666666666665,157.29,167.0
2014-05-03,0.0405,0.862,0.0975,0.147125,157.29,167.0
2014-05-04,0.07666666666666666,0.7603333333333334,0.163,0.18346666666666667,157.29,167.0
2014-05-05,0.08775000000000001,0.6383333333333333,0.27375,0.34956666666666664,157.29,167.0
2014-05-06,0.019133333333333336,0.9478666666666665,0.033,0.05859333333333334,157.29,167.0
2014-05-07,0.029285714285714286,0.7807142857142857,0.18985714285714286,0.38920000000000005,157.29,167.0
2014-05-08,0.0,0.9052727272727273,0.09472727272727273,0.16455454545454545,157.29,167.0
2014-05-09,0.007692307692307693,0.925923076923077,0.06630769230769232,0.1257230769230769,157.29,167.0
2014-05-10,0.06645454545454545,0.7509090909090909,0.18263636363636362,0.2809545454545455,157.29,167.0
2014-05-11,0.0,0.869,0.131,0.37665999999999994,157.29,167.0
2014-05-12,0.0766086956521739,0.8203478260869567,0.103,0.11444782608695651,157.29,166.0
2014-05-13,0.14662499999999998,0.7139375000000001,0.139125,-0.0766125,157.29,166.0
2014-05-14,0.03654545454545455,0.8585454545454546,0.10490909090909092,0.1808090909090909,157.29,166.0
2014-05-15,0.0,0.9445833333333334,0.05541666666666667,0.13771666666666668,157.29,167.0
2014-05-16,0.043461538461538454,0.8556153846153846,0.10092307692307691,0.12191538461538466,157.29,167.0
2014-05-17,0.02175,0.95225,0.026,0.02835,157.29,167.0
2014-05-18,0.0,0.832,0.168,0.4278,157.29,167.0
2014-05-19,0.08678947368421053,0.7828421052631579,0.13031578947368425,0.16592105263157894,157.29,167.0
2014-05-20,0.1930357142857144,0.7849821428571431,0.02194642857142857,-0.18916249999999984,157.29,167.0
2014-05-21,0.058304347826086955,0.8529565217391304,0.08873913043478261,0.12110434782608696,157.29,167.0
2014-05-22,0.0,0.9490500000000001,0.05095000000000001,0.12457,157.29,167.0
2014-05-23,0.00385,0.73245,0.26370000000000005,0.5193699999999999,157.29,167.0
2014-05-24,0.0501,0.8896000000000001,0.06040000000000001,0.017749999999999988,157.29,167.0
2014-05-25,0.066375,0.7661250000000001,0.1675,0.2475,157.29,167.0
2014-05-26,0.0,0.9402368421052631,0.05976315789473685,0.1392921052631579,157.29,167.0
2014-05-27,0.016428571428571428,0.9278571428571428,0.05571428571428571,0.10919285714285716,157.29,167.0
2014-05-28,0.09715789473684211,0.7686315789473683,0.13426315789473683,0.09147894736842103,157.29,167.0
2014-05-29,0.15150000000000002,0.5932,0.2552,0.30025,157.29,167.0
2014-05-30,0.014916666666666667,0.9661666666666666,0.01891666666666667,0.007333333333333335,157.29,167.0
2014-05-31,0.027769230769230772,0.9023461538461538,0.06992307692307692,0.09090000000000001,157.29,167.0
2014-06-01,0.043166666666666666,0.7939166666666666,0.16291666666666668,0.237625,157.29,167.0
2014-06-02,0.015375,0.842625,0.142,0.2558125,157.29,167.0
2014-06-03,0.01180952380952381,0.7449523809523808,0.24323809523809523,0.40537142857142866,157.29,167.0
2014-06-04,0.004952380952380953,0.7085238095238093,0.28652380952380946,0.5034880952380952,157.29,167.0
2014-06-05,0.064,0.8037999999999997,0.13213333333333332,0.1701933333333333,157.29,167.0
2014-06-06,0.12715789473684214,0.7967894736842103,0.07594736842105262,-0.10192105263157897,157.29,167.0
2014-06-07,0.030272727272727274,0.8740909090909091,0.09563636363636364,0.16933636363636365,157.29,167.0
2014-06-08,0.0,0.8676666666666666,0.13233333333333333,0.26089999999999997,157.29,167.0
2014-06-09,0.08727027027027029,0.8053783783783782,0.10737837837837838,0.06887567567567568,157.29,167.0
2014-06-10,0.03252631578947368,0.9274736842105263,0.04,0.05789999999999999,157.29,167.0
2014-06-11,0.0,0.9928666666666667,0.0071333333333333335,0.02266666666666667,157.29,167.0
2014-06-12,0.0108,0.8354,0.1538,0.3650733333333333,157.29,167.0
2014-06-13,0.0,0.7543333333333333,0.2456666666666667,0.6329000000000001,157.29,167.0
2014-06-14,0.0636,0.8051999999999999,0.13119999999999998,0.18660000000000004,157.29,167.0
2014-06-15,0.04666666666666667,0.8616666666666667,0.09166666666666667,0.08293333333333332,157.29,167.0
2014-06-16,0.028923076923076923,0.8535384615384616,0.11753846153846156,0.18051538461538463,157.29,167.0
2014-06-17,0.06899999999999999,0.8734,0.057600000000000005,-0.042059999999999986,157.29,167.0
2014-06-18,0.05833333333333333,0.9275000000000001,0.014166666666666668,-0.0856,157.29,167.0
2014-06-19,0.0,0.9580000000000001,0.042,0.11193846153846154,157.29,167.0
2014-06-20,0.0,0.8818333333333334,0.11816666666666668,0.2376,157.29,167.0
2014-06-21,0.041600000000000005,0.795,0.16319999999999998,0.3363,157.29,167.0
2014-06-22,0.0,0.80175,0.19825,0.37385,157.29,167.0
2014-06-23,0.007837606837606838,0.7145128205128202,0.27764957264957274,0.47159145299145216,157.29,166.0
2014-06-24,0.006824324324324324,0.7537297297297294,0.239445945945946,0.40485945945945967,157.29,167.0
2014-06-25,0.007411764705882353,0.8316470588235293,0.16094117647058825,0.22264705882352945,157.29,168.0
2014-06-26,0.031103448275862068,0.9071034482758621,0.061793103448275856,0.045589655172413784,157.29,168.5
2014-06-27,0.23011818181818158,0.7462636363636365,0.02360909090909091,-0.2334209090909091,157.29,168.0
2014-06-28,0.24407142857142852,0.7485238095238094,0.0074047619047619044,-0.28299999999999975,157.29,168.0
2014-06-29,0.1565,0.8276666666666666,0.015833333333333335,-0.21416666666666664,157.29,168.0
2014-06-30,0.09832608695652173,0.8831956521739133,0.01847826086956522,-0.09280869565217392,157.29,168.0
2014-07-01,0.031090909090909093,0.8686363636363638,0.10027272727272729,0.14875454545454547,157.29,168.0
2014-07-02,0.047,0.7924375000000001,0.1605625,0.2490875,157.29,168.0
2014-07-03,0.015208333333333332,0.8123750000000002,0.17241666666666666,0.24384583333333332,157.29,168.0
2014-07-04,0.107,0.814,0.079,0.049150000000000006,157.29,168.0
2014-07-05,0.2160909090909091,0.6429999999999999,0.1409090909090909,-0.18097272727272726,157.29,168.0
2014-07-06,0.1376,0.7194,0.1432,0.17046,157.29,168.0
2014-07-07,0.20670588235294118,0.7288235294117646,0.06447058823529413,-0.14552941176470588,157.29,168.0
2014-07-08,0.20808333333333331,0.72275,0.06916666666666665,-0.20002916666666656,157.29,168.0
2014-07-09,0.1777857142857143,0.7448571428571429,0.07735714285714286,-0.10005714285714283,157.29,168.0
2014-07-10,0.0,0.8809999999999999,0.119,0.27841666666666665,157.29,168.0
2014-07-11,0.0817,0.8403,0.078,0.027500000000000007,157.29,168.0
2014-07-12,0.0481,0.8116,0.14040000000000002,0.24084,157.29,168.0
2014-07-13,0.035333333333333335,0.8306666666666667,0.134,0.2601333333333334,157.29,168.0
2014-07-14,0.04430769230769231,0.8701538461538461,0.08553846153846155,0.060046153846153846,157.29,168.0
2014-07-15,0.034451612903225806,0.9084516129032257,0.05706451612903226,0.0207741935483871,157.29,168.0
2014-07-16,0.020671641791044772,0.9144776119402984,0.06483582089552241,0.06840298507462687,157.29,168.0
2014-07-17,0.008076923076923077,0.8267307692307692,0.1651153846153846,0.33086923076923075,157.29,168.0
2014-07-18,0.0663125,0.8310624999999999,0.10262500000000001,0.14879375,157.29,168.0
2014-07-19,0.0,0.9701599999999999,0.02984,0.078668,157.29,168.0
2014-07-20,0.024416666666666666,0.9199999999999999,0.05558333333333334,0.1175416666666667,157.29,168.0
2014-07-21,0.06892307692307692,0.8133076923076922,0.11761538461538461,0.17322307692307692,157.29,168.0
2014-07-22,0.08239393939393941,0.7516060606060606,0.16593939393939394,0.22190303030303027,157.29,167.0
2014-07-23,0.12594736842105264,0.6926578947368417,0.18139473684210533,0.13314473684210534,157.29,167.0
2014-07-24,0.02108823529411765,0.8597058823529412,0.11920588235294115,0.21565294117647058,157.29,167.0
2014-07-25,0.024833333333333332,0.8644999999999999,0.11066666666666668,0.14680833333333332,157.29,167.0
2014-07-26,0.0,0.910125,0.08987500000000001,0.2121,157.29,167.0
2014-07-27,0.13622222222222224,0.821814814814815,0.04188888888888889,-0.012733333333333334,157.29,167.0
2014-07-28,0.07033333333333332,0.8811666666666667,0.04844444444444445,0.05138888888888889,157.29,167.0
2014-07-29,0.10629999999999999,0.8194333333333332,0.07416666666666669,0.08748333333333333,157.29,167.0
2014-07-30,0.0389047619047619,0.9357142857142856,0.025380952380952383,-0.023547619047619046,157.29,167.0
2014-07-31,0.0,0.9871500000000001,0.01285,0.031845,157.29,167.0
2014-08-01,0.0332,0.7994,0.1674,0.36774999999999997,157.29,167.0
2014-08-02,0.032857142857142856,0.7622857142857142,0.20485714285714285,0.23514285714285715,157.29,167.0
2014-08-03,0.0,0.9074285714285715,0.09257142857142857,0.16005714285714287,157.29,167.0
2014-08-04,0.006833333333333334,0.8734999999999999,0.11966666666666669,0.2678583333333333,157.29,167.0
2014-08-05,0.01751851851851852,0.8015925925925925,0.18096296296296294,0.3146592592592593,157.29,167.5
2014-08-06,0.0796101694915254,0.8925593220338983,0.02783050847457627,-0.01818813559322037,157.29,168.0
2014-08-07,0.0637037037037037,0.8867777777777777,0.04955555555555556,0.07202592592592592,157.29,169.0
2014-08-08,0.142,0.8312999999999999,0.0267,-0.05660666666666668,157.29,171.0
2014-08-09,0.0,0.9085,0.0915,0.255,157.29,171.0
2014-08-10,0.03581818181818181,0.8242272727272727,0.13995454545454547,0.27911818181818177,157.29,171.0
2014-08-11,0.008380952380952381,0.8759523809523811,0.11566666666666668,0.22775714285714285,157.29,172.0
2014-08-12,0.002377358490566038,0.7605283018867924,0.2370754716981132,0.429398113207547,157.29,172.0
2014-08-13,0.006100000000000001,0.6153600000000002,0.37854000000000004,0.5776460000000004,157.29,172.0
2014-08-14,0.018322580645161287,0.6813225806451613,0.30035483870967744,0.41295161290322574,157.29,172.0
2014-08-15,0.07577272727272727,0.854,0.07018181818181818,0.03110909090909091,157.29,173.0
2014-08-16,0.0,1.0,0.0,0.0,157.29,173.0
2014-08-17,0.049375,0.81125,0.13949999999999999,0.23278750000000004,157.29,173.0
2014-08-18,0.008533333333333334,0.9194666666666665,0.07200000000000001,0.1385066666666667,157.29,172.0
2014-08-19,0.024999999999999998,0.7507857142857144,0.22421428571428573,0.17877857142857143,157.29,172.0
2014-08-20,0.06991666666666667,0.8433333333333334,0.08683333333333336,0.06509999999999999,157.29,172.0
2014-08-21,0.01617391304347826,0.8401304347826087,0.14369565217391306,0.19426956521739133,157.29,172.0
2014-08-22,0.039900000000000005,0.7967,0.16340000000000002,0.36597,157.29,172.0
2014-08-23,0.0242,0.9757999999999999,0.0,-0.059199999999999996,157.29,172.0
2014-08-24,0.004208333333333334,0.9535833333333333,0.04220833333333333,0.11804166666666666,157.29,172.0
2014-08-25,0.13789473684210524,0.6397368421052633,0.2225263157894737,0.13791578947368424,157.29,171.0
2014-08-26,0.16716981132075473,0.7606603773584908,0.07216981132075474,-0.05779245283018869,157.29,169.0
2014-08-27,0.2420625,0.7425625000000001,0.015375,-0.189403125,157.29,169.0
2014-08-28,0.09357142857142857,0.7798571428571428,0.12657142857142858,0.15348571428571428,157.29,169.0
2014-08-29,0.0075,0.7495,0.242875,0.4549875,157.29,169.0
2014-08-30,0.009125,0.9692500000000001,0.021625000000000002,0.030725,157.29,169.0
2014-08-31,0.05566666666666667,0.9443333333333334,0.0,-0.08333333333333333,157.29,169.0
2014-09-01,0.027095238095238092,0.7826666666666666,0.19023809523809523,0.2810761904761904,157.29,168.0
2014-09-02,0.0067,0.7572333333333334,0.23606666666666662,0.3185366666666666,157.29,168.0
2014-09-03,0.0,0.8306249999999997,0.16937499999999997,0.23751562499999998,157.29,168.0
2014-09-04,0.015423076923076925,0.8881923076923077,0.09642307692307693,0.13971153846153844,157.29,168.0
2014-09-05,0.0,0.7789250000000002,0.221075,0.4127399999999999,157.29,168.0
2014-09-06,0.0,0.7564,0.24359999999999998,0.41046000000000005,157.29,168.0
2014-09-07,0.06388888888888888,0.693111111111111,0.24300000000000002,0.3863888888888889,157.29,168.0
2014-09-08,0.15236,0.7613599999999998,0.08628,-0.045096000000000046,157.3,168.0
2014-09-09,0.11614285714285714,0.720142857142857,0.16376190476190478,0.15274761904761908,157.3,168.0
2014-09-10,0.19622222222222227,0.6657111111111113,0.13802222222222224,0.0008333333333333563,157.3,168.0
2014-09-11,0.266,0.6890689655172416,0.04493103448275862,-0.35294827586206884,157.3,169.0
2014-09-12,0.3125263157894736,0.6697631578947367,0.017710526315789475,-0.4620026315789471,157.3,169.0
2014-09-13,0.12216666666666666,0.73,0.14783333333333334,0.08985,157.3,169.0
2014-09-14,0.1708333333333333,0.7413333333333334,0.08800000000000001,-0.25243333333333334,157.3,169.0
2014-09-15,0.09400000000000001,0.7895,0.11649999999999999,0.06489999999999997,157.31,169.0
2014-09-16,0.03444,0.85368,0.11184,0.11614000000000001,157.31,169.0
2014-09-17,0.026933333333333333,0.8821333333333333,0.09093333333333332,0.15302000000000002,157.31,169.0
2014-09-18,0.1653846153846154,0.798846153846154,0.03576923076923077,-0.2580538461538462,157.31,169.0
2014-09-19,0.04016666666666666,0.8486666666666668,0.11116666666666668,0.13451666666666667,157.31,169.0
2014-09-20,0.0,0.9129999999999999,0.08700000000000001,0.2021666666666667,157.31,169.0
2014-09-21,0.031,0.7513333333333333,0.21766666666666667,0.217,157.31,169.0
2014-09-22,0.1046,0.8578666666666667,0.03753333333333333,-0.14750666666666665,157.31,169.0
2014-09-23,0.0,0.8543999999999999,0.14559999999999998,0.1780333333333334,157.31,169.0
2014-09-24,0.026571428571428572,0.9605714285714286,0.012857142857142857,-0.03977142857142857,157.31,169.0
2014-09-25,0.01863636363636364,0.8939090909090909,0.08745454545454547,0.2001090909090909,157.31,169.0
2014-09-26,0.025133333333333334,0.9067333333333334,0.06806666666666666,0.13644,157.31,169.0
2014-09-27,0.013380952380952382,0.9457142857142858,0.0409047619047619,0.06174285714285714,157.31,169.0
2014-09-28,0.0,0.81275,0.18725,0.42557500000000004,157.31,169.0
2014-09-29,0.03432758620689656,0.7678103448275864,0.19782758620689656,0.30512241379310345,157.31,169.0
2014-09-30,0.020226415094339624,0.7756792452830188,0.20405660377358487,0.30772452830188674,157.31,169.0
2014-10-01,0.012839285714285716,0.8871964285714284,0.0999821428571429,0.2077303571428572,157.31,169.0
2014-10-02,0.0588,0.7639999999999999,0.1772,0.20160666666666668,157.31,169.0
2014-10-03,0.1393076923076923,0.8316153846153848,0.029153846153846155,-0.23727692307692314,157.31,168.0
2014-10-04,0.03190909090909091,0.8739090909090911,0.09418181818181819,0.13375454545454546,157.31,168.0
2014-10-05,0.0,0.8151999999999999,0.18480000000000002,0.56278,157.31,168.0
2014-10-06,0.022611111111111113,0.9380000000000001,0.03938888888888889,0.07515555555555554,157.31,168.0
2014-10-07,0.106,0.894,0.0,-0.27115,157.31,168.0
2014-10-08,0.055400000000000005,0.786,0.1586,0.29546,157.31,168.0
2014-10-09,0.023899999999999998,0.8558000000000001,0.12029999999999999,0.11043,157.31,168.0
2014-10-10,0.0684,0.8332,0.0984,0.13799999999999998,157.31,168.0
2014-10-11,0.032,0.9175555555555557,0.05055555555555555,-0.015744444444444446,157.31,168.0
2014-10-12,0.073,0.7136666666666667,0.21333333333333335,0.22976666666666667,157.31,168.0
2014-10-13,0.00448780487804878,0.9728048780487805,0.022707317073170735,0.0522609756097561,157.31,169.0
2014-10-14,0.009842105263157895,0.8928421052631578,0.09731578947368422,0.17504736842105265,157.31,169.0
2014-10-15,0.08245833333333331,0.8560000000000002,0.06154166666666666,-0.05422083333333333,157.32,169.0
2014-10-16,0.18642857142857142,0.7775714285714285,0.036,-0.22849999999999995,157.32,169.0
2014-10-17,0.018272727272727274,0.8742727272727273,0.10727272727272727,0.2620909090909091,157.32,169.0
2014-10-18,0.03766666666666667,0.884,0.07833333333333332,0.12425555555555556,157.32,169.0
2014-10-19,0.015857142857142858,0.9485714285714286,0.03557142857142857,0.05771428571428572,157.32,169.0
2014-10-20,0.026210526315789472,0.8544210526315789,0.11936842105263157,0.14018947368421053,157.32,170.0
2014-10-21,0.021318181818181816,0.8312727272727272,0.14736363636363634,0.21004090909090917,157.32,170.0
2014-10-22,0.1260952380952381,0.832952380952381,0.041,-0.15351904761904764,157.32,170.5
2014-10-23,0.034333333333333334,0.9249999999999999,0.04066666666666666,0.03446111111111112,157.32,170.5
2014-10-24,0.055833333333333325,0.8398333333333333,0.10433333333333333,0.16124999999999998,157.32,170.5
