,Datetime,Tweet Id,Text,Username
0,2016-11-30 23:59:46+00:00,804112717640404993,@BarackObama Opec countries agreed to cut supply first time in eight years in order to lift the oil price.,destroyterroris
1,2016-11-30 23:57:32+00:00,804112156136456192,OPEC agrees to cut output to push up oil price https://t.co/yupQ3Dorsu,NewExpressNews
2,2016-11-30 23:57:15+00:00,804112085646999552,OPEC agrees to cut output to push up oil price https://t.co/yupQ3Dorsu via @Express News,NewExpressNews
3,2016-11-30 23:56:36+00:00,804111922580881409,"#FTSE100 rises and #oilprice breaks $52 as #OPEC agrees to cut output for first time since 2008. #Finance 💷📈📉🇬🇧 
https://t.co/gA3n5UyVew",SebCavendish
4,2016-11-30 23:56:28+00:00,804111890162946048,"The OPEC #oil price war ended up making US #shale #energy industry more resilient
https://t.co/gpqxhbOVxM

#fracking #GeoEconomics",DavidJKarl
5,2016-11-30 23:54:18+00:00,804111344379318272,@Samir_Madani All they need to do is to cut supply to US by 500K/day and watch oil price go to $60,kxviswan123
6,2016-11-30 23:46:06+00:00,804109279359827968,It begans!  OPEC Agrees to Cut Output in Bid to Push up Oil Price - ABC News - https://t.co/7mbJ5vS62A via @ABC,cqwigz
7,2016-11-30 23:44:04+00:00,804108768661401601,@20committee FT 20161201: Opec deal to cut supplies boosts oil price in big U-turn for Riyadh https://t.co/eMprNpQUZl,EUFundedEUTroll
8,2016-11-30 23:42:06+00:00,804108272038879232,"Bank stocks keep climbing as data, oil price surge boosts rates - MarketWatch https://t.co/Ob6znP9Vx3",OilandGasnew
9,2016-11-30 23:42:01+00:00,804108249918214144,Oil price soars as Opec agrees historic cuts to production https://t.co/ul5tEJGJMu,NewsdeskMONEY
10,2016-11-30 23:40:51+00:00,804107959554801664,"..much above $50/b shale oil prod become profitable &amp; will rise, OPEC discipline also likely to be low. And so far oil price is &lt;Oct level",ShaneOliverAMP
11,2016-11-30 23:38:35+00:00,804107388257071104,"OPEC agrees to first output cut in eight years as Saudis soften on Iran, oil price surges https://t.co/MPChQM0hG6",CalgaryCP
12,2016-11-30 23:34:53+00:00,804106456844771328,"Oil price surges 8%, but cheating likely, Russia obfuscating &amp; US likely to increase production if price rises;  https://t.co/ROsV0sE9b5",WhiteMaurice
13,2016-11-30 23:34:47+00:00,804106431993561092,OPEC deal could boost Aust petrol prices by ~5c/litre..but impact limited as don't see a lot of upside to world oil price... https://t.co/5G9C05HNjG,ShaneOliverAMP
14,2016-11-30 23:32:01+00:00,804105736930267136,The OPEC Deal: Here Are The Details | https://t.co/z7pmoWIXqO https://t.co/cJLTiMtvPE #oilprice,KittyOwner_Club
